vehicle_id,date,is_booked,tmv,category_grouped,demand_supply_ratio,price
298081,2018-09-16,1,5724,midsize,6.970323741007194,26.0
333483,2018-05-11,0,14569,midsize,1.4975099095436528,30.0
233590,2018-04-13,0,7484,suv,6.169572107765451,47.0
456223,2018-12-04,0,9666,midsize,0.6699281993523863,52.0
302205,2018-05-10,1,19525,compact,8.19634703196347,32.0
298081,2018-10-02,1,5724,midsize,4.567781690140845,24.0
326416,2018-09-15,0,12762,suv,5.2953929539295395,40.0
333483,2018-09-17,0,14569,midsize,0.9494106842185825,37.0
426430,2019-03-02,0,7115,midsize,6.207573632538569,43.0
326416,2018-06-19,1,12762,suv,5.6639765223771095,40.0
333483,2019-02-20,0,14569,midsize,0.8589361259449337,35.0
304273,2018-02-11,1,4201,compact,12.736981465136806,37.0
300476,2018-11-05,1,6353,suv,2.99860853432282,30.0
405192,2018-07-17,1,18802,suv,1.317390151180267,60.0
238765,2018-09-08,1,18150,compact,6.68407835258664,38.0
416371,2018-07-16,1,38115,suv,14.210347752332485,69.0
333483,2019-01-15,0,14569,midsize,0.6862857142857143,40.0
289235,2018-05-01,0,17755,midsize,0.9168008048289739,55.0
238765,2019-02-08,1,18150,compact,5.212134632418069,38.0
466729,2018-09-29,1,26808,van,10.443210930828352,86.0
448045,2018-11-03,0,27993,van,5.218601493550577,89.0
298081,2019-02-03,1,5724,midsize,7.205346294046173,25.0
456223,2018-10-22,0,9666,midsize,0.9585824704681347,52.0
298081,2018-06-25,1,5724,midsize,9.45841784989858,26.0
405192,2018-11-17,1,18802,suv,1.1262226029842222,60.0
448045,2018-08-28,0,27993,van,6.207232267037552,109.0
508104,2018-10-13,0,5148,suv,9.03155818540434,44.0
302205,2018-05-24,1,19525,compact,8.191865605658709,28.0
298081,2018-06-23,1,5724,midsize,11.194949494949494,26.0
304273,2018-04-25,0,4201,compact,10.45021645021645,38.0
426430,2018-08-07,1,7115,midsize,8.19145299145299,30.0
456223,2019-02-23,0,9666,midsize,1.1909519844573966,52.0
238765,2018-07-11,1,18150,compact,6.7538644470868014,40.0
174075,2018-03-05,1,5669,midsize,5.371941272430669,30.0
298081,2018-04-17,1,5724,midsize,6.589506172839506,24.0
238765,2018-10-25,1,18150,compact,5.375347544022243,40.0
300476,2018-03-07,1,6353,suv,5.001293661060802,29.0
487863,2018-11-05,0,10850,upscale,0.5701058201058201,32.0
326416,2018-10-22,0,12762,suv,4.360294117647059,40.0
238765,2018-10-18,0,18150,compact,5.2810304449648715,40.0
233590,2018-04-14,0,7484,suv,6.672985781990521,49.0
391074,2018-10-12,1,8275,midsize,6.624139327663022,19.0
302205,2018-08-18,1,19525,compact,8.598689002184996,28.0
333483,2019-01-07,0,14569,midsize,0.827206148937713,40.0
302205,2018-02-25,1,19525,compact,9.739923224568138,30.0
405192,2018-11-24,1,18802,suv,1.6094979048739249,70.0
508104,2019-01-11,0,5148,suv,4.540816326530612,38.0
391074,2018-10-01,0,8275,midsize,5.641283393004682,24.0
300476,2018-02-13,0,6353,suv,5.521164021164021,29.0
428355,2018-11-27,1,22008,suv,0.7831603229527105,109.0
234096,2018-02-05,0,12149,midsize,10.379248658318426,60.0
333483,2018-07-10,0,14569,midsize,1.3220111131027066,25.0
302205,2018-04-02,1,19525,compact,8.977055449330784,30.0
428355,2018-09-26,1,22008,suv,0.8248323664582234,109.0
302205,2018-12-04,1,19525,compact,4.204666666666666,32.0
238765,2018-06-08,1,18150,compact,9.759408602150538,40.0
234096,2018-04-13,0,12149,midsize,7.323624595469256,59.0
326416,2018-04-27,0,12762,suv,6.907492354740061,40.0
416371,2018-11-05,0,38115,suv,4.495394736842106,111.0
300476,2018-03-08,1,6353,suv,5.136950904392765,29.0
298081,2018-12-22,1,5724,midsize,15.574850299401197,26.0
406331,2018-09-23,0,39102,suv,10.244077530509692,95.0
428355,2018-08-05,0,22008,suv,1.6860406517722157,109.0
456223,2018-12-22,0,9666,midsize,1.5233922471409476,52.0
326416,2018-06-12,0,12762,suv,5.010699001426533,40.0
